ID,prefecture,latitude,longitude,power
12332,41,33.380726,130.532488,0.747
12333,41,33.381398,130.534335,0.85
12334,41,33.387542,130.535232,1.1955
12337,41,33.047055,130.167655,0.9
12338,41,33.006332,130.180653,0.75
12339,41,33.286244,129.824752,1
12340,41,33.214201,130.307204,0.7422
12341,41,33.407915,129.886366,0.75
12342,42,32.805396,130.136637,1.1385
12343,42,32.802704,130.137765,3.0388
12344,42,32.716675,130.305020,2.2077
12346,42,32.668826,128.737629,0.896
12347,42,33.121883,129.858157,2.4
12348,42,32.849548,130.004527,0.75
12349,42,32.914434,130.016057,0.8153
12350,42,32.824810,130.294443,2.368
12352,42,32.724681,129.846954,0.745
12353,42,32.649458,128.827862,0.8372
12354,42,32.742483,128.685215,0.896
12355,42,34.271048,129.323577,1.0264
12356,42,32.899672,129.711835,0.798
12357,44,33.197126,131.109663,2.3786
12358,44,33.587150,131.449618,0.9446
12359,44,33.181685,131.636682,1.062
12360,44,33.367771,131.210445,2.3106
12361,44,33.033498,131.303536,0.8508
12362,44,33.245332,131.462858,1.4275
12363,44,32.931170,131.495822,0.7526
12365,43,32.379160,130.170373,1.134
12366,43,32.931741,131.127739,2.4052
12368,43,33.069777,130.544597,1.98
12369,43,32.999181,130.561743,0.832
12370,43,33.059380,130.516038,1.5087
12371,43,32.719536,130.781151,0.9811
12372,43,32.830189,130.873827,7.0685
12373,43,32.430326,130.214628,0.756
12374,43,32.445888,130.572273,1.998
12375,43,32.444105,130.573103,1.4976
12376,43,33.071397,130.640077,0.8694
12377,43,32.314512,130.040020,0.7521
12378,43,32.951093,130.710559,0.878
12379,43,32.479019,130.150402,0.843
12380,43,32.911357,130.928341,1.4478
12381,43,32.929268,130.958276,34.007
12382,43,32.590515,130.505549,1.998
12383,43,32.926318,130.821153,2.574
12384,43,32.911589,130.667835,0.9374
12385,43,32.894196,130.834918,1.0032
12386,45,32.275929,131.563095,1.218
12387,45,32.351229,131.601505,0.9207
12388,45,31.849054,131.061332,0.9172
12389,45,32.627754,131.700054,1.0885
12390,45,31.903369,131.159486,0.7552
13413,45,31.709888,131.102236,2.344
12392,45,31.860837,131.093219,0.7477
12393,45,31.854729,131.087817,0.7485
12394,45,31.753630,131.045088,0.7425
12395,45,32.055502,131.496311,1.7518
12396,46,31.933296,130.430763,1
12397,46,32.022675,130.613310,1.1345
12398,46,31.731141,130.724161,0.8064
12399,46,32.153603,130.182618,1.152
12400,46,32.117314,130.132799,0.7398
12401,45,32.035655,131.476345,1.2354
12403,08,35.915058,140.658979,0.952
12404,09,36.440747,139.571100,16.6115
12405,11,36.177896,139.506441,0.9241
12406,11,36.177953,139.509247,1.008
12407,03,40.308257,141.740664,24.3452
12408,22,34.780423,138.983017,18.309
12409,28,34.880654,134.904367,9.7418
12410,34,34.472214,133.004386,11.2167
12411,01,42.684060,141.640543,4.7503
12439,21,35.435697,136.971650,2.8979
12440,01,42.685217,141.642867,3.1046
12441,01,42.673167,141.655657,1.1337
12442,01,42.646941,141.637974,5.3255
12443,20,36.050397,138.482232,10.296
12444,03,39.663008,141.392082,25.1449
12445,04,38.492937,140.947188,0.972
12446,04,38.489807,140.945692,2.4888
12447,36,34.128279,134.355987,0.875
12448,36,34.110913,134.365759,0.9965
12449,43,32.216208,130.395142,0.7245
12450,40,33.546703,130.784012,2.5744
12452,24,35.100754,136.618094,2.2679
12453,28,35.366869,134.861873,1.0212
12454,08,35.839909,140.716048,1.1566
12455,08,35.844447,140.706745,0.7128
12456,02,40.518258,141.320776,8.43696
12457,12,35.789884,140.616284,0.8904
12458,27,34.375299,135.372474,0.8454
12459,01,43.032778,144.347243,2.832
12460,01,43.033421,144.331090,3.18
12461,01,43.025732,144.336246,3.18
12462,01,43.025247,144.332774,2.714
12463,33,34.774638,133.762444,2.695
12464,01,42.491309,142.045329,2.688
12465,01,42.459450,140.886672,1.1897
12466,28,34.882286,134.552943,0.7117
12468,33,34.884632,133.917198,1.1172
12469,33,34.928877,133.866010,1.1016
12470,33,34.906507,133.883818,2.1985
12471,33,34.890099,133.855618,1.5033
12472,33,34.891515,133.856944,3.0066
12473,33,34.787941,133.863247,2.1168
12474,33,34.788862,133.864568,2.04336
12475,33,34.719651,134.014357,1.9443
12476,33,34.749637,133.879105,0.7851
12477,33,34.795173,133.869160,0.768
12478,33,34.774067,133.863053,2.304
12479,33,34.593260,134.053555,1.0929
12480,33,34.601166,133.897584,0.763
12481,33,34.700635,133.884062,1.3468
12482,08,36.810803,140.350579,1.4696
12483,01,42.547205,142.187667,2.6664
12484,30,33.469552,135.808814,2.7104
12485,28,35.501135,134.870517,1.5008
12486,33,35.048496,134.076267,0.9755
12487,33,35.097107,133.969568,5.5004
12488,31,35.424686,133.473824,1.6569
12489,33,34.656585,133.823526,0.97398
12490,34,34.439041,133.234293,0.732
12492,28,34.689528,135.202250,0.9068
12493,28,34.680066,135.142135,0.7592
12494,11,36.204265,139.241819,1.3873
12495,47,24.768741,125.343302,0.7
12496,12,35.979543,139.886335,0.7643
12497,12,35.973173,139.857661,0.9009
12498,09,0.000000,140.192885,2.1091
12499,09,36.761204,139.919904,2.3
12500,22,34.797448,137.661082,1.975
12501,27,34.365466,135.292068,2.8616
12502,24,35.062158,136.554786,0.8361
12503,24,34.999437,136.566812,0.9424
12504,07,37.160806,140.992744,1.3024
12505,43,32.694987,130.799301,0.7127
12506,43,32.814763,130.828177,1.7579
12507,43,32.676713,130.735243,0.75
12508,43,32.969693,131.224370,0.998
12509,43,32.669320,130.688508,0.72
12510,28,34.365380,134.753724,0.9072
12511,28,34.291632,134.673439,10.7549
12512,39,33.542707,133.333856,0.7077
12513,07,37.191171,140.971180,2.7178
12514,38,34.215054,133.112749,1.9984
12515,36,34.100990,134.277305,0.8995
12516,01,43.208167,141.352682,2.4056
12517,01,43.208933,141.355996,2.4056
12518,02,40.615014,140.431709,0.7722
12519,01,42.801971,143.150053,1.3154
12520,07,36.978147,140.804398,1.97
12521,37,34.106483,133.691525,0.7335
12522,03,38.996212,141.262334,1.1022
12523,01,42.522602,141.235667,1.3776
12524,38,33.797063,132.764249,1.296
12525,07,37.247466,140.300191,0.75
12526,04,38.373623,140.975314,2.4473
12527,04,38.365574,140.952858,1.5
12528,38,33.888867,132.808932,1.203
12529,37,34.283723,133.868420,0.7761
12530,38,33.978561,133.343790,0.7499
12531,17,36.360113,136.409850,0.7438
12532,04,38.354331,140.854472,1.3219
12533,33,34.602112,134.129147,1.1016
12534,07,37.213306,140.533932,1.6202
12535,04,38.836954,141.095725,2.0416
12536,04,38.572997,141.417259,1.7136
12538,33,34.957315,133.524830,1
12539,21,35.345332,137.157861,0.756
12540,28,34.731025,135.025369,0.7006
12541,34,34.635188,133.350910,1.7981
12542,01,42.992727,141.418056,1.1114
12544,37,34.246131,134.354566,1.0103
12545,37,34.145833,133.782381,0.748
12546,37,34.141039,133.745090,1.0168
12547,35,34.026630,131.000739,1.2139
12548,33,35.103251,134.151571,2.3946
12549,07,37.367519,140.314577,0.9424
12550,07,37.365566,140.257637,1.7326
12551,03,39.332506,141.233775,2.1168
12552,30,34.231147,135.285004,21.0009
12553,29,34.599283,135.915011,13.544
12554,04,38.346673,141.023400,10.7862
12555,45,31.964381,131.315246,24.5784
12556,35,34.117234,131.104696,14.0028
12557,38,33.845782,132.870861,16.1568
12558,38,33.800835,132.845671,1.3565
12559,38,33.878145,132.764795,0.8918
12560,09,36.713846,139.869638,14.6494
12561,09,36.515683,140.113668,29.952
12562,14,35.241314,139.643713,8.3916
12563,14,35.223403,139.635919,0.7049
12564,46,31.830960,130.743489,11.2212
12565,29,34.568833,135.736093,1
12566,24,34.517706,136.642470,13.81248
12567,04,37.807227,140.848983,4.4226
12568,27,34.380955,135.454057,1.9788
12569,44,33.080727,131.398095,0.9144
12570,25,34.867978,136.097314,1
12571,25,34.867112,136.096916,0.98
12572,25,34.871611,136.060804,0.7499
12573,23,35.196981,137.265391,1.1995
12574,40,33.672565,130.743739,1.287
12575,40,33.673622,130.743828,2.4739
12576,40,33.904404,130.696229,0.75
12577,16,36.898228,137.457853,1.26
12578,16,36.753453,137.113204,1.0592
12579,16,36.911709,137.427456,0.8726
12580,16,36.643292,137.352735,1.1172
12581,26,35.166758,135.448576,3.0136
12583,02,40.833229,140.707993,2.0832
12584,28,34.733376,134.941814,2.1868
12595,28,34.992199,134.371563,10.2846
12596,03,40.295475,141.412792,48.0043
12598,12,35.816236,140.132568,1.5999
12602,01,42.610327,140.663479,13.0596
12603,01,42.697420,141.778385,2.5693
12604,07,37.646269,141.008813,0.7277
12605,44,33.255454,131.605593,0.735
12606,08,36.152879,140.037526,1.0764
12607,22,34.689233,137.655446,0.75
12608,22,34.745503,137.680280,1.0416
12609,22,34.695010,137.661012,2.5389
12610,22,34.688046,137.654583,1.716
12611,22,34.756369,137.639320,1.1059
12612,22,34.784342,137.681895,0.774
12613,22,34.779667,137.668992,1.2474
12614,22,34.979004,137.908695,0.876
12615,22,34.736388,137.692635,1.031
12616,22,34.802117,137.720411,0.791
12617,22,34.769385,137.871456,2.1672
12618,22,35.235128,138.897507,2.436
12619,22,35.236937,138.896975,2.3385
12620,22,35.233849,138.898883,2.1443
12621,22,34.981621,138.947065,0.7603
12622,22,34.729519,137.961687,0.8065
12623,22,34.668225,137.884800,0.8791
12624,22,34.689481,138.029255,0.75
12625,22,34.728891,137.895033,0.8278
12626,22,34.917421,138.981774,0.7527
12627,22,35.224885,138.581271,1.99
12628,22,34.672966,138.182066,0.7247
12631,23,35.160384,137.103376,2.8502
12632,23,34.901487,137.077159,0.7439
12633,23,35.342923,136.928297,0.748
12634,23,34.878065,136.879467,0.7441
12635,23,35.074446,137.015784,1.274
12636,23,35.275482,136.960521,0.8064
12637,23,34.800478,137.013979,1.1904
12638,23,35.192793,137.060400,0.7381
12639,23,35.133806,137.080658,1
12640,23,35.194302,137.200018,0.7716
12641,23,34.778786,137.039296,0.7352
12642,23,35.088810,137.026726,1.5701
12643,23,35.359147,136.797337,0.8576
12644,21,35.536341,136.880154,0.7224
12645,21,35.859350,136.869371,0.75
12646,40,33.783635,130.875670,1.9849
12647,21,35.595448,136.888539,0.9496
12648,21,35.359235,137.111273,1.0192
12649,21,35.365115,136.800037,1.1501
12650,04,38.634404,141.211455,0.8178
12651,14,35.509221,139.748053,0.791
12652,14,35.620611,139.540521,1.0563
12653,22,34.777757,138.050904,0.735
12654,14,35.444911,139.444382,0.8349
12655,14,35.444116,139.443981,1.9197
12656,14,35.509986,139.550986,0.9352
12657,14,35.531128,139.341762,0.7545
12658,12,35.909660,139.946459,2.6438
12659,12,35.906836,139.940070,0.7086
12660,12,35.881101,139.957269,0.7352
12661,12,35.818905,139.962720,0.7575
12662,12,35.822374,140.008453,0.7308
12663,12,35.701776,140.075149,1.2281
12664,12,35.708293,140.188457,1.1114
12665,12,35.708628,140.190154,1.65
12666,12,35.778688,140.343701,0.7456
12667,23,34.962945,136.902834,11.6876
12669,19,35.672905,138.443127,1.9968
12670,19,35.773598,138.471368,0.8518
12672,08,35.952921,140.258292,1.2124
12673,08,36.303169,140.498180,0.95
12674,08,36.305902,140.481576,0.7175
12675,08,35.995337,140.068218,0.708
12676,08,35.994303,140.067095,0.7033
12678,08,35.982043,140.081884,0.7387
12679,08,35.981651,140.084963,1.41276
12680,08,35.968594,140.100687,1.8684
12681,08,36.273852,140.259636,0.7928
12682,08,36.273516,140.260818,0.7745
12683,08,36.312920,140.333795,0.7632
12685,08,36.159333,139.852072,0.9147
12686,08,36.158609,139.878895,0.9147
12687,08,36.134363,139.893259,0.9438
12688,08,36.098752,139.871423,0.8978
12691,08,36.349216,140.050884,0.9525
12693,08,36.315785,140.107387,1.134
12694,08,36.156775,140.236729,0.7881
12695,08,36.159025,140.193723,0.823
12696,08,36.151535,140.026489,1.2087
12697,08,36.127006,140.203562,2.7648
12698,08,36.122187,140.205689,0.7788
12699,08,36.122407,140.208212,0.7603
12700,08,35.968592,140.524222,0.741
12701,08,35.880078,140.153861,0.8236
12702,08,36.084644,139.859199,0.7059
12703,44,33.140504,131.778592,0.992
12704,30,34.042398,135.202396,0.8942
12705,08,36.194548,140.396932,1.01
12706,08,36.463346,140.258964,1.108
12707,08,35.970876,140.367365,0.9
12709,08,36.383905,140.119865,1.8444
12710,08,36.142858,140.395868,1.9997
12711,08,36.086483,140.330716,0.7525
12712,08,36.174140,140.310830,0.819
12713,08,35.994816,140.213859,0.8584
12715,08,36.087437,140.023257,1.0237
12717,08,36.085112,140.025126,0.819
12718,08,36.117377,140.428847,1.2079
12719,08,36.050702,140.050005,0.7035
12723,08,36.859915,140.743609,2.3305
12725,10,36.323894,139.219673,1.6516
12726,08,36.168311,140.053056,1.5377
12727,08,36.083825,140.370435,2.3001
12730,09,36.417236,139.789338,0.7046
12732,10,36.304672,138.823348,1.463
12736,03,39.295086,141.601740,1.3969
12737,08,35.817613,140.732439,3.1626
12738,10,36.417681,139.084594,0.7357
12739,28,34.737812,135.079065,0.7192
12740,28,34.571141,134.976952,0.816
12741,28,35.233119,135.010624,0.784
12748,21,35.637946,136.913421,54.7783
12749,10,36.651654,138.597583,1.1615
12750,10,36.495568,138.500611,6.0436
12751,10,36.287368,139.268438,0.7192
12752,10,36.298795,139.330873,1
12753,10,36.314670,139.390521,0.8909
12754,10,36.307521,139.392819,0.8876
12755,09,36.218129,139.722364,0.7385
12756,09,36.768697,139.895757,0.9939
12757,09,36.676582,139.897360,0.7613
12758,09,36.338127,139.540991,1.375
12759,29,34.562854,135.818790,0.8073
12761,28,34.926905,134.857926,1.2588
12762,28,34.755235,135.006425,2.7027
12763,37,34.253807,134.006895,2.9036
12764,37,34.269914,133.991739,2.802
12765,28,34.259496,134.772997,2.3587
12766,12,35.783828,140.100514,2.4011
12767,12,35.764272,140.234340,0.7603
12768,44,33.221506,131.827678,26.00094
12770,20,36.272109,138.586000,1.3068
12774,09,36.417724,139.792883,0.815
12776,44,33.132528,131.718752,3.0072
12777,44,33.420776,131.122764,1.2126
12778,44,33.447608,131.131354,2.3532
12779,44,33.330550,131.478610,0.7977
12780,44,33.249123,131.464986,1.223
12782,44,33.048754,131.615135,0.8786
12783,44,33.305430,130.919750,0.7041
12784,44,33.605287,131.462968,0.7
12785,40,33.608943,130.829978,1.1475
12786,40,33.638253,130.865799,1.6308
12787,01,43.078332,140.835225,1.0106
12788,44,33.516130,131.714676,2.4959
12789,44,33.390458,131.637211,0.7488
12790,44,33.582125,131.693454,1.2258
12792,44,33.532593,131.310700,0.75
12793,44,33.213255,131.466508,0.7128
12794,40,33.897397,130.867414,2.5805
12795,40,33.861532,130.850381,1.6918
12796,40,33.726587,130.932233,0.7711
12797,40,33.573090,130.739172,1.8496
12798,40,33.577792,130.732048,1.3406
12799,40,33.584128,130.204518,0.7462
12800,40,33.553082,131.170947,1.1665
12802,40,33.580415,130.824114,2.1998
12803,40,33.711395,130.688222,1.083
12804,40,33.258044,130.535160,0.7245
12805,40,33.008162,130.436816,0.7095
12806,40,33.699934,130.588460,0.7407
12807,40,33.670883,131.060819,0.728
12808,40,33.563533,130.778651,1.2516
12809,40,33.568097,130.774353,1.4585
12810,40,33.555787,131.164715,1.0982
12811,37,34.253346,134.193523,0.8687
12813,37,34.124124,133.717225,0.708
12814,40,33.343715,130.590614,0.735
12815,40,33.870424,130.768545,0.7
12816,40,33.888519,130.894258,1.6939
12817,40,33.263012,130.551865,0.8872
12818,01,44.357031,143.320291,6.039
12819,01,43.223739,141.605431,1.99
12820,01,43.343972,141.884792,2.4189
12821,01,42.906491,142.886046,2.0111
12822,01,42.549059,143.163684,2.562
12823,01,43.313698,145.568918,0.9947
12824,01,43.118368,141.594844,0.8736
12825,01,42.177666,140.443764,0.726
12826,01,42.890643,143.340531,1.5486
12827,01,43.467002,144.695138,0.756
12828,01,41.650289,140.429312,1.1575
12829,01,42.644459,141.913690,1.96
12830,01,43.116698,141.428467,0.806
12831,01,42.873314,143.906947,1.0118
12832,01,42.790257,143.079711,1.6735
12833,01,43.154712,141.246391,2.2848
12834,01,43.578302,141.910097,2.4276
12835,01,42.617226,141.857182,1.011
12836,01,43.855630,144.289796,0.996
12837,02,40.831418,140.836439,0.957
12838,02,40.760198,141.180021,1.7
12839,02,40.697970,141.163014,1.8493
12840,02,40.854867,141.140117,2.0006
12841,02,40.354050,141.257166,1.8769
12842,03,39.117921,140.948712,1.4023
12843,03,39.219487,141.020051,1.32
12844,03,39.342213,141.223624,1.65
12845,03,39.169228,141.013380,2.065
12846,03,39.233579,141.009800,1.26
12847,03,39.155804,140.983699,1.377
12848,03,40.239938,141.715038,2.002
12849,03,38.895697,141.114114,1.5506
12850,03,39.242351,141.005452,2.3364
12851,05,39.643973,140.280965,16.2162
12852,06,39.017915,139.931095,1.084
12853,06,38.243423,140.287660,0.725
12854,06,39.019686,139.904964,1.526
12855,06,37.892216,140.054103,2.0124
12856,06,38.179080,140.289063,4.6792
12857,06,38.722799,140.310977,1.1426
12858,04,38.250616,140.999357,1.9906
12859,04,38.802689,140.935009,2.0137
12865,04,38.293015,140.715377,1.1985
12866,04,38.637153,141.016803,1.2223
12867,04,37.962304,140.754312,1.0536
12868,04,38.618513,140.786803,1.5931
12869,04,38.453648,140.863433,1.1923
12870,04,38.400817,140.877490,0.8078
12871,04,38.035691,140.768942,1.224
12872,04,38.245398,140.698353,1.029
12873,04,38.605068,140.855017,0.972
12874,04,38.674659,140.911107,2.703
12875,04,38.118495,140.655031,1.2009
12876,04,38.848995,141.567851,2.0083
12877,04,38.662588,140.932457,2.3592
12878,04,38.480020,141.217740,0.702
12879,04,38.635847,140.992518,0.7207
12880,07,37.601561,140.130958,2.3296
12881,07,37.563660,140.051933,0.9723
12882,07,37.130195,140.237386,31.4209
12883,07,37.449503,140.306963,0.99
12884,07,37.139031,140.216285,1.1995
12885,07,37.497851,140.251237,1.224
12886,07,37.240279,140.146887,0.75
12887,07,37.160642,140.156685,1.9813
12888,07,37.194363,140.367963,0.7558
12889,07,37.090943,140.341535,1.9
12890,07,37.626740,140.464396,1.26
12891,07,37.268596,140.342631,1.6111
12892,15,37.601953,138.842455,2.9832
12893,15,37.910869,139.108868,1.14
12894,15,37.443269,138.974714,1.4515
12895,15,37.768600,138.946789,0.9469
12896,15,38.130339,139.405817,1.123
12897,15,37.506925,138.697598,1.6768
12898,16,36.755147,137.064081,2.1692
12899,16,36.723463,137.322825,0.8347
12900,16,36.617652,137.074260,1.6021
12901,16,36.805808,137.004983,1.9525
12902,16,36.533955,137.228069,0.8882
12903,16,36.626858,137.289588,1.6716
12904,16,36.610281,136.992790,2.198
12905,16,36.624902,136.819661,0.8065
12906,16,36.556866,136.916718,1.1824
12907,16,36.640702,137.323154,0.8179
12908,16,36.641919,137.323041,0.9294
12909,16,36.606487,137.214937,1.4452
12910,16,36.911734,137.446203,1.14
12911,16,36.770648,137.091453,0.7561
12912,16,36.751984,137.135441,0.7488
12913,16,36.656278,136.873043,1.43416
12914,17,37.343694,137.147625,2.8992
12915,17,36.755142,136.725144,0.9495
12916,17,36.886815,136.802792,1.0857
12917,17,36.867159,136.763034,2.9792
12918,17,36.381371,136.380452,0.826
12919,17,36.467186,136.512968,0.7112
12920,17,36.327338,136.328596,0.8109
12921,17,36.683163,136.749953,1
12922,17,36.919230,136.852167,0.9282
12923,18,36.160858,136.106554,1.992
12924,18,36.151626,136.109865,1.993
12925,18,36.180866,136.220557,0.7228
12926,18,35.487617,135.488540,0.903
12927,18,36.226265,136.152107,1.1059
12928,18,36.228028,136.184997,0.8683
12929,18,36.240516,136.135740,1.2698
12930,20,36.387985,137.859459,0.9094
12931,20,36.375342,137.853776,2.1184
12932,20,36.636359,138.269681,0.7056
12933,20,36.375929,138.165451,0.7604
12934,20,36.335542,138.316572,1.6669
12935,20,36.065289,138.005589,0.7385
12936,20,35.566121,137.872395,0.8064
12937,20,35.572641,137.870900,0.7664
12939,20,35.497724,137.865427,1.3104
12940,20,36.033091,138.236418,0.9612
12941,20,36.345448,138.246813,1.3231
12943,20,35.964292,138.453471,0.9268
12944,20,36.263673,138.474743,1.8174
12945,20,36.574359,138.076128,2.55612
12946,20,36.574825,138.077994,0.814
12947,20,36.318209,137.904580,0.7136
12948,20,36.082132,137.906639,1.14
12949,20,36.136888,137.888635,1.2
12950,20,35.395718,137.772153,1.1056
12951,20,36.638700,138.279878,1.0425
12952,20,36.449226,138.019318,1.515
12953,20,36.608370,138.123502,2.5459
12954,20,36.321434,138.303650,1.36
12955,20,35.529209,137.788324,1.1024
12956,20,36.322135,138.303413,1.1278
12957,20,35.983494,138.510423,1.2672
12959,20,35.802720,137.920987,2.5704
12960,20,36.900336,138.403161,0.7711
12961,19,35.592677,138.512929,1.4504
12962,13,35.634725,139.822276,0.9168
12963,14,35.410440,139.351433,0.7562
12964,14,35.568921,139.266290,0.7081
12965,14,35.401869,139.368523,0.7023
12966,08,35.921791,140.655597,0.8063
12967,08,35.970436,140.286180,3.5842
12968,08,36.013446,140.100135,0.9605
12969,08,35.975939,140.290185,1.1941
12970,08,36.263855,140.444444,0.7586
12971,08,36.233258,140.257476,2.6705
12972,08,36.776013,140.337086,0.8017
12973,08,36.717044,140.725238,1.8421
12974,08,36.096370,139.955859,2.0608
12975,08,36.753441,140.696340,0.8301
12976,08,36.025635,140.592883,0.7345
12977,08,36.215629,140.040621,1.0296
12978,08,0.000000,140.036910,1.9499
12979,08,36.035924,140.247027,0.75
12980,08,36.135760,140.025058,0.812
12981,08,36.221081,139.850695,0.7068
12982,08,36.419084,140.512135,1.1136
12983,08,36.087560,139.912073,0.8288
12984,08,36.116230,139.929747,0.8786
12985,08,36.031260,140.488499,1.6027
12986,08,36.765491,140.360528,1.211
12987,08,35.976518,140.257344,1
12988,08,35.986943,139.963222,1.8814
12989,08,36.118969,139.925914,1.104
12990,08,36.015945,140.237215,1.5
12991,08,36.199761,140.043005,0.8932
12992,08,36.077202,140.334895,1.4208
12993,08,36.069802,140.158496,0.7104
12994,08,36.235073,139.870759,0.9235
12995,08,36.014947,140.136282,1.0368
12996,08,35.950778,140.340301,0.9058
12997,08,36.343422,140.490708,0.812
12998,08,36.215953,140.280294,0.9448
12999,08,36.418431,140.481040,1.6632
13000,08,36.417897,140.478502,0.891
13002,09,36.286907,139.673482,0.7347
13003,08,36.432734,140.475545,0.7623
13004,09,37.003011,140.026719,1.49
13005,09,36.526580,140.121444,2.8007
13006,09,36.378980,139.390300,0.8052
13007,09,36.686852,139.936968,0.9609
13008,09,36.917882,140.072397,0.724
13009,09,36.965682,140.147819,2.1743
13010,09,36.848759,140.145026,1.89
13011,09,36.882003,139.876850,1.6909
13012,09,36.932043,139.912782,0.9361
13013,09,36.310739,139.550458,0.7053
13014,09,36.312134,139.553923,1.175
13015,09,36.296618,139.478687,0.729
13016,09,36.334260,139.847392,0.8365
13017,09,36.926097,139.977015,1.9891
13018,09,36.933277,140.078197,2.3959
13019,09,36.933447,140.079760,1.1934
13020,09,36.930001,140.075634,2.2993
13021,09,36.932158,140.076197,2.5979
13023,09,36.669074,139.785134,1.5724
13024,09,36.667651,139.779752,1.9264
13025,09,36.979644,139.977032,2.653
13026,09,36.844102,140.090915,12.984
13027,09,36.377607,139.502221,2.0134
13028,09,36.681266,140.047460,4.4418
13029,11,36.066870,139.744822,0.7872
13030,11,35.852028,139.569894,1.5189
13031,11,35.818040,139.536272,0.8986
13032,11,35.984329,139.461287,0.7562
13033,11,36.196201,139.556837,0.854
13034,11,36.032543,139.059961,4.2134
13035,11,35.991755,139.192975,0.7425
13036,11,36.037338,139.000292,1.5444
13037,11,36.072521,139.336432,0.73
13038,11,35.974072,139.324169,1.3452
13039,11,35.811721,139.487011,0.7038
13040,11,36.096750,139.472729,1.2414
13041,11,36.165565,139.162862,0.8442
13042,11,36.160360,139.160446,1.278
13043,11,36.090012,139.322453,1.5052
13044,11,35.892180,139.377124,0.7434
13045,11,36.136236,139.560188,0.8131
13046,11,0.000000,139.298498,1.1097
13047,47,26.691522,128.152838,1.89
13048,31,35.526432,133.252048,0.788
13049,31,35.456793,133.290469,0.75
13050,31,35.516798,134.040770,2.7045
13051,31,35.517351,133.204150,0.8926
13052,32,34.977091,132.162740,0.9676
13053,32,35.266979,133.019311,0.8056
13054,32,35.054063,132.583846,0.9893
13055,32,34.881674,132.147193,1.2012
13056,32,34.891792,132.463523,0.7306
13057,32,34.858216,132.267906,0.7526
13058,12,35.745995,140.284392,1.2211
13059,12,35.366119,140.081768,1.0628
13060,12,35.574270,140.196124,1.8804
13061,12,35.728574,140.192448,1.98
13062,12,35.837977,140.369325,0.7327
13063,12,35.870479,140.087739,1.6848
13064,12,35.434060,140.134032,1.344
13065,12,35.702130,140.686349,0.7241
13066,12,35.451224,140.178904,2.3023
13067,12,35.838819,140.331530,0.7352
13068,12,35.714084,140.584802,0.7564
13069,12,34.940189,139.854904,1.2012
13070,12,36.064653,139.796728,1.036
13071,12,35.609507,140.375086,0.7229
13072,12,35.490786,140.146716,2.268
13073,12,35.853459,140.470860,0.7207
13074,12,35.752511,140.334254,0.7405
13076,12,35.819931,140.330811,2.9463
13077,12,35.768925,140.041312,0.9381
13078,12,35.675919,140.621876,1.0368
13079,12,35.771035,140.043942,1.1761
13080,12,35.776871,140.207966,0.7314
13081,12,35.714319,140.588152,0.7155
13082,12,35.817137,140.501681,0.8393
13083,12,35.883535,140.421338,1.4344
13084,12,35.483238,140.149833,1.3833
13085,12,35.867381,140.558559,1.1866
13086,12,35.455044,140.042474,5.23
13087,12,35.812043,140.445904,0.7384
13088,12,35.753091,140.500178,0.7271
13089,12,35.890871,140.561933,3.915
13090,12,35.809922,140.091039,1.0423
13091,12,35.489588,140.369785,0.7681
13092,12,35.804509,140.092381,0.9128
13093,12,35.893750,140.417180,0.9241
13094,12,35.549535,140.234320,0.9486
13095,12,35.730617,140.329993,0.7392
13096,12,35.462080,140.327155,0.9597
13097,12,35.408885,140.203611,2.376
13098,10,36.230829,139.453730,0.7272
13099,10,36.477497,139.133079,0.702
13101,10,36.476233,139.128916,0.7884
13102,10,36.467669,138.919227,4.8278
13103,10,36.416836,139.249460,0.888
13104,10,36.268608,138.872351,2.7018
13105,10,36.518045,139.075007,1.9908
13106,10,36.249871,139.290310,1.7841
13107,10,36.341699,139.263504,1.8768
13108,10,36.501421,138.706330,2.7498
13109,10,36.260833,138.866231,0.9377
13110,10,36.281003,139.175478,0.7446
13111,10,36.524250,139.319499,0.783
13112,10,36.258521,139.530336,0.7282
13113,10,36.312992,138.831350,3.3903
13114,10,36.455159,139.292952,0.7038
13115,10,36.392474,139.327146,0.7322
13118,22,34.671593,137.903412,1.9278
13119,22,35.173225,138.524942,1.601
13120,22,34.671755,137.945846,1.5552
13121,22,34.825194,137.847720,1.5675
13122,22,34.839379,139.063969,1.0724
13123,22,34.771918,137.724311,0.7281
13124,22,34.829144,139.004017,1.0368
13125,22,35.192365,138.579193,1.992
13126,22,34.886121,138.880686,2.4072
13127,22,35.110968,139.007234,0.72
13128,22,34.813190,137.776913,0.703
13129,22,34.678937,138.027266,2.376
13130,22,34.756649,138.200391,1.848
13131,22,34.841382,139.070124,1.1214
13132,22,35.021788,138.988912,0.9606
13133,22,34.751483,138.227465,1.1935
13134,22,34.751586,138.068274,0.7087
13135,23,34.707324,137.471316,0.7
13136,23,34.820474,136.901346,0.8193
13137,23,35.117950,136.872863,0.8438
13138,23,35.148180,137.159023,1.25
13139,23,34.823917,136.997932,0.7644
13140,23,34.758102,136.887822,1.2925
13141,23,35.202688,136.723637,0.7484
13143,23,34.849304,136.874809,0.96
13144,23,34.662589,137.342642,0.7524
13145,23,34.779471,136.900215,0.8186
13146,23,34.867342,137.493191,0.806
13147,23,35.017245,137.232924,1.0648
